1990,61399.023072,0.001617
2000,61448.416012,0.001635
2010,61492.956880,0.001653
2020,61531.732073,0.001671
2030,61563.969071,0.001689
2040,61589.060908,0.001705
2050,61606.575253,0.001720
2060,61616.248095,0.001734
2070,61617.964569,0.001746
2080,61611.731512,0.001757
2090,61597.647719,0.001765
2100,61575.876987,0.001773
2110,61546.628898,0.001779
2120,61510.149758,0.001784
2130,61466.724620,0.001788
2140,61416.688898,0.001792
2150,61360.446623,0.001795
2160,61298.491566,0.001799
2170,61231.427484,0.001803
2180,61159.984081,0.001808
2190,61085.027082,0.001813
2200,61007.562575,0.001819
2210,60928.736341,0.001826
2220,60849.829401,0.001835
2230,60772.249568,0.001844
2240,60697.514674,0.001855
2250,60627.220870,0.001866
2260,60562.986692,0.001877
2270,60506.366478,0.001887
2280,60458.734420,0.001895
2290,60421.152795,0.001903
2300,60394.250488,0.001911
2310,60378.142665,0.001920
2320,60372.417119,0.001929
2330,60376.196305,0.001940
2340,60388.262786,0.001951
2350,60407.218625,0.001964
2360,60431.643928,0.001978
2370,60460.225393,0.001993
2380,60491.839067,0.002009
2390,60525.585587,0.002025
2400,60560.786921,0.002041
2410,60596.958562,0.002056
2420,60633.770693,0.002072
2430,60671.008661,0.002087
2440,60708.539581,0.002101
2450,60746.287030,0.002114
2460,60784.214019,0.002127
2470,60822.312542,0.002139
2480,60860.597038,0.002150
2490,60899.099986,0.002161
2500,60937.867792,0.002171
2510,60976.955809,0.002180
2520,61016.422166,0.002188
2530,61056.319843,0.002196
2540,61096.687358,0.002202
2550,61137.537917,0.002208
2560,61178.846761,0.002213
2570,61220.536401,0.002216
2580,61262.460387,0.002220
2590,61304.386265,0.002224
2600,61345.979824,0.002229
2610,61386.794411,0.002235
2620,61426.268819,0.002243
2630,61463.737132,0.002252
2640,61498.452447,0.002262
2650,61529.623673,0.002274
2660,61556.461927,0.002287
2670,61578.231439,0.002300
2680,61594.298553,0.002315
2690,61604.173078,0.002331
2700,61607.537339,0.002347
2710,61604.260418,0.002363
2720,61594.397560,0.002380
2730,61578.176553,0.002396
2740,61555.974000,0.002413
2750,61528.285414,0.002428
2760,61495.693549,0.002443
2770,61458.837983,0.002457
2780,61418.389188,0.002470
2790,61375.028894,0.002483
2800,61329.437173,0.002495
2810,61282.286372,0.002507
2820,61234.240791,0.002518
2830,61185.960140,0.002527
2840,61138.104938,0.002535
2850,61091.340960,0.002543
2860,61046.340184,0.002549
2870,61003.775607,0.002555
2880,60964.308381,0.002561
2890,60928.566785,0.002566
2900,60897.117573,0.002571
2910,60870.432936,0.002575
2920,60848.856736,0.002580
2930,60832.575248,0.002584
2940,60821.597523,0.002588
2950,60815.749124,0.002591
2960,60814.681219,0.002595
2970,60817.894791,0.002599
2980,60824.776701,0.002602
2990,60834.643147,0.002606
3000,60846.784355,0.002609
3010,60860.505047,0.002612
3020,60875.156354,0.002615
3030,60890.156349,0.002618
3040,60904.999044,0.002621
3050,60919.253178,0.002624
3060,60932.553633,0.002628
3070,60944.588559,0.002632
3080,60955.085739,0.002637
3090,60963.800485,0.002641
3100,60970.507036,0.002645
3110,60974.994109,0.002649
3120,60977.065115,0.002653
3130,60976.542596,0.002656
3140,60973.276823,0.002658
3150,60967.158163,0.002660
3160,60958.132958,0.002660
3170,60946.222981,0.002661
3180,60931.547430,0.002660
3190,60914.346496,0.002660
3200,60895.003929,0.002660
3210,60874.064694,0.002660
3220,60852.242985,0.002660
3230,60830.415547,0.002660
3240,60809.595603,0.002660
3250,60790.885182,0.002662
3260,60775.407428,0.002665
3270,60764.224901,0.002669
3280,60758.254552,0.002675
3290,60758.192414,0.002681
3300,60764.460877,0.002690
3310,60777.187800,0.002699
3320,60796.219382,0.002708
3330,60821.162387,0.002718
3340,60851.445006,0.002728
3350,60886.383760,0.002738
3360,60925.244512,0.002747
3370,60967.289621,0.002756
3380,61011.807907,0.002764
3390,61058.128190,0.002772
3400,61105.620563,0.002781
3410,61153.689829,0.002791
3420,61201.766273,0.002801
3430,61249.297069,0.002811
3440,61295.740534,0.002821
3450,61340.564846,0.002831
3460,61383.250572,0.002841
3470,61423.296803,0.002851
3480,61460.229984,0.002862
3490,61493.615122,0.002872
3500,61523.068271,0.002881
3510,61548.270091,0.002890
3520,61568.979307,0.002898
3530,61585.045973,0.002905
3540,61596.422283,0.002911
3550,61603.169855,0.002917
3560,61605.461549,0.002922
3570,61603.575830,0.002926
3580,61597.883101,0.002929
3590,61588.824265,0.002931
3600,61576.883272,0.002932
3610,61562.557259,0.002932
3620,61546.328260,0.002931
3630,61528.641197,0.002930
3640,61509.891103,0.002927
3650,61490.421203,0.002925
3660,61470.532003,0.002922
3670,61450.498945,0.002918
3680,61430.595658,0.002915
3690,61411.118977,0.002912
3700,61392.411489,0.002909
3710,61374.878211,0.002906
3720,61358.994373,0.002903
3730,61345.301899,0.002900
3740,61334.393854,0.002898
3750,61326.887489,0.002896
3760,61323.387368,0.002896
3770,61324.441766,0.002897
3780,61330.496754,0.002899
3790,61341.852499,0.002902
3800,61358.626512,0.002908
3810,61380.728215,0.002916
3820,61407.848226,0.002926
3830,61439.464020,0.002937
3840,61474.862510,0.002950
3850,61513.177315,0.002964
3860,61553.436963,0.002979
3870,61594.619404,0.002995
3880,61635.707050,0.003012
3890,61675.736984,0.003031
3900,61713.842396,0.003050
3910,61749.282572,0.003071
3920,61781.460842,0.003092
3930,61809.931205,0.003114
3940,61834.395716,0.003137
3950,61854.694872,0.003159
3960,61870.793341,0.003181
3970,61882.762827,0.003203
3980,61890.763445,0.003224
3990,61895.023825,0.003244
4000,61895.820830,0.003263
4010,61893.459386,0.003282
4020,61888.253293,0.003300
4030,61880.508395,0.003318
4040,61870.509733,0.003335
4050,61858.514013,0.003351
4060,61844.748424,0.003366
4070,61829.415874,0.003380
4080,61812.705124,0.003394
4090,61794.803962,0.003407
4100,61775.912282,0.003421
4110,61756.251928,0.003434
4120,61736.070969,0.003446
4130,61715.640888,0.003458
4140,61695.246450,0.003467
4150,61675.169510,0.003476
4160,61655.668073,0.003484
4170,61636.953119,0.003491
4180,61619.166174,0.003498
4190,61602.360273,0.003505
4200,61586.486923,0.003510
4210,61571.392034,0.003514
4220,61556.823363,0.003518
4230,61542.451768,0.003521
4240,61527.907981,0.003525
4250,61512.836822,0.003529
4260,61496.968111,0.003533
4270,61480.200997,0.003537
4280,61462.693498,0.003541
4290,61444.940602,0.003545
4300,61427.817355,0.003550
4310,61412.558050,0.003556
4320,61400.648580,0.003563
4330,61393.626073,0.003571
4340,61392.811443,0.003578
4350,61399.032782,0.003586
4360,61412.415530,0.003594
4370,61432.304477,0.003602
4380,61457.341494,0.003610
4390,61485.671998,0.003618
4400,61515.214322,0.003626
4410,61543.918273,0.003633
4420,61569.958834,0.003638
4430,61591.843381,0.003642
4440,61608.440406,0.003646
4450,61618.953921,0.003648
4460,61622.870605,0.003650
4470,61619.902550,0.003652
4480,61609.938946,0.003653
4490,61593.012601,0.003653
4500,61569.281164,0.003652
4510,61539.019862,0.003650
4520,61502.621143,0.003649
4530,61460.595559,0.003647
4540,61413.569932,0.003646
4550,61362.279433,0.003644
4560,61307.551584,0.003641
4570,61250.282204,0.003636
4580,61191.404824,0.003629
4590,61131.855952,0.003621
4600,61072.539993,0.003612
4610,61014.296964,0.003603
4620,60957.875576,0.003593
4630,60903.914208,0.003584
4640,60852.929885,0.003575
4650,60805.315824,0.003566
4660,60761.347346,0.003558
4670,60721.195536,0.003552
4680,60684.948896,0.003547
4690,60652.641575,0.003545
4700,60624.286631,0.003544
4710,60599.910900,0.003544
4720,60579.587236,0.003546
4730,60563.458462,0.003548
4740,60551.748305,0.003551
4750,60544.755370,0.003553
4760,60542.829487,0.003553
4770,60546.332497,0.003553
4780,60555.588741,0.003553
4790,60570.833511,0.003552
4800,60592.167522,0.003551
4810,60619.524961,0.003549
4820,60652.659908,0.003547
4830,60691.152301,0.003545
4840,60734.432210,0.003544
4850,60781.818119,0.003543
4860,60832.563612,0.003543
4870,60885.906417,0.003544
4880,60941.113242,0.003546
4890,60997.513739,0.003549
4900,61054.518885,0.003553
4910,61111.620469,0.003557
4920,61168.371804,0.003561
4930,61224.354185,0.003565
4940,61279.136457,0.003569
4950,61332.236800,0.003572
4960,61383.095865,0.003575
4970,61431.067639,0.003576
4980,61475.430529,0.003577
4990,61515.416561,0.003577
5000,61550.253529,0.003576
5010,61579.213345,0.003575
5020,61601.659956,0.003573
5030,61617.092326,0.003571
5040,61625.179890,0.003569
5050,61625.790010,0.003566
5060,61619.007590,0.003563
5070,61605.146785,0.003560
5080,61584.753590,0.003558
5090,61558.597227,0.003555
5100,61527.648455,0.003552
5110,61493.043544,0.003549
5120,61456.035418,0.003547
5130,61417.935747,0.003546
5140,61380.053720,0.003546
5150,61343.636984,0.003546
5160,61309.818972,0.003548
5170,61279.573248,0.003549
5180,61253.671863,0.003548
5190,61232.643671,0.003547
5200,61216.730591,0.003545
5210,61205.845076,0.003543
5220,61199.539096,0.003543
5230,61196.998061,0.003543
5240,61197.071605,0.003544
5250,61198.344904,0.003545
5260,61199.243336,0.003547
5270,61198.153318,0.003549
5280,61193.538494,0.003551
5290,61184.033178,0.003553
5300,61168.503010,0.003555
5310,61146.071572,0.003557
5320,61116.118138,0.003557
5330,61078.256774,0.003556
5340,61032.307124,0.003554
5350,60978.266114,0.003549
5360,60916.287739,0.003544
5370,60846.675550,0.003538
5380,60769.889922,0.003532
5390,60686.568947,0.003527
5400,60597.558646,0.003524
5410,60503.944798,0.003521
5420,60407.077644,0.003521
5430,60308.579394,0.003522
5440,60210.326310,0.003527
5450,60114.401013,0.003534
5460,60023.015335,0.003545
5470,59938.408937,0.003558
5480,59862.733497,0.003574
5490,59797.934900,0.003592
5500,59745.646535,0.003612
5510,59707.104126,0.003634
5520,59683.089812,0.003656
5530,59673.908414,0.003677
5540,59679.394150,0.003698
5550,59698.942821,0.003717
5560,59731.561947,0.003734
5570,59775.931435,0.003751
5580,59830.468707,0.003766
5590,59893.395157,0.003781
5600,59962.802443,0.003795
5610,60036.717505,0.003809
5620,60113.164624,0.003823
5630,60190.221052,0.003835
5640,60266.061355,0.003846
5650,60338.986461,0.003856
5660,60407.436724,0.003865
5670,60469.990640,0.003872
5680,60525.354257,0.003879
5690,60572.347676,0.003885
5700,60609.895142,0.003890
5710,60637.022784,0.003894
5720,60652.866450,0.003897
5730,60656.689675,0.003898
5740,60647.909750,0.003898
5750,60626.129805,0.003897
5760,60591.174957,0.003894
5770,60543.130948,0.003890
5780,60482.385244,0.003883
5790,60409.670033,0.003875
5800,60326.105888,0.003865
5810,60233.242631,0.003854
5820,60133.088750,0.003843
5830,60028.116409,0.003834
5840,59921.224755,0.003825
5850,59815.644586,0.003817
5860,59714.776026,0.003810
5870,59621.967508,0.003804
5880,59540.266162,0.003798
5890,59472.186547,0.003795
5900,59419.545851,0.003794
5910,59383.394697,0.003793
5920,59364.040741,0.003794
5930,59361.132726,0.003796
5940,59373.762842,0.003799
5950,59400.556855,0.003804
5960,59439.746784,0.003810
5970,59489.241798,0.003816
5980,59546.718393,0.003823
5990,59609.740282,0.003831
6000,59675.901204,0.003839
6010,59742.969688,0.003849
6020,59809.011542,0.003858
6030,59872.473885,0.003868
6040,59932.223807,0.003878
6050,59987.546099,0.003888
6060,60038.110707,0.003896
6070,60083.920716,0.003904
6080,60125.251417,0.003911
6090,60162.586600,0.003916
6100,60196.556278,0.003920
6110,60227.877199,0.003923
6120,60257.297066,0.003924
6130,60285.543462,0.003924
6140,60313.278188,0.003922
6150,60341.059327,0.003920
6160,60369.313650,0.003916
6170,60398.321049,0.003912
6180,60428.212744,0.003907
6190,60458.982962,0.003901
6200,60490.511918,0.003894
6210,60522.597048,0.003887
6220,60554.987403,0.003879
6230,60587.416654,0.003870
6240,60619.631127,0.003861
6250,60651.409331,0.003850
6260,60682.571783,0.003838
6270,60712.981788,0.003827
6280,60742.538390,0.003815
6290,60771.164214,0.003804
6300,60798.791093,0.003795
6310,60825.346601,0.003788
6320,60850.743430,0.003783
6330,60874.872629,0.003780
6340,60897.601018,0.003779
6350,60918.771866,0.003780
6360,60938.207867,0.003782
6370,60955.715750,0.003786
6380,60971.091987,0.003793
6390,60984.129858,0.003803
6400,60994.628690,0.003814
6410,61002.405914,0.003827
6420,61007.313073,0.003839
6430,61009.255927,0.003852
6440,61008.218448,0.003864
6450,61004.289208,0.003877
6460,60997.687008,0.003891
6470,60988.781336,0.003905
6480,60978.100342,0.003918
6490,60966.319209,0.003931
6500,60954.221463,0.003942
6510,60942.629236,0.003951
6520,60932.305595,0.003957
6530,60923.840792,0.003961
6540,60917.544202,0.003962
6550,60913.370328,0.003959
6560,60910.904580,0.003954
6570,60909.422979,0.003948
6580,60908.020417,0.003941
6590,60905.780632,0.003934
6600,60901.947181,0.003928
6610,60896.051635,0.003922
6620,60887.966714,0.003916
6630,60877.874114,0.003910
6640,60866.162278,0.003904
6650,60853.289054,0.003897
6660,60839.650981,0.003891
6670,60825.493672,0.003885
6680,60810.878506,0.003879
6690,60795.700352,0.003873
6700,60779.736864,0.003867
6710,60762.707344,0.003860
6720,60744.326310,0.003852
6730,60724.346576,0.003843
6740,60702.594083,0.003835
6750,60678.997976,0.003826
6760,60653.616197,0.003818
6770,60626.651856,0.003812
6780,60598.452542,0.003807
6790,60569.484602,0.003804
6800,60540.279632,0.003802
6810,60511.356779,0.003802
6820,60483.131132,0.003803
6830,60455.825203,0.003806
6840,60429.402094,0.003809
6850,60403.540016,0.003814
6860,60377.664531,0.003819
6870,60351.051399,0.003825
6880,60323.004697,0.003831
6890,60293.100795,0.003837
6900,60261.466428,0.003843
6910,60229.024626,0.003851
6920,60197.610216,0.003858
6930,60169.844430,0.003867
6940,60148.700347,0.003876
6950,60136.802232,0.003885
6960,60135.650926,0.003892
6970,60145.063148,0.003898
6980,60163.069536,0.003900
6990,60186.327836,0.003899
7000,60210.883977,0.003898
7010,60232.992489,0.003896
7020,60249.743675,0.003894
7030,60259.379839,0.003891
7040,60261.317710,0.003889
7050,60255.969462,0.003887
7060,60244.466664,0.003885
7070,60228.366841,0.003884
7080,60209.390564,0.003882
7090,60189.212128,0.003881
7100,60169.310467,0.003879
7110,60150.880143,0.003877
7120,60134.796743,0.003874
7130,60121.628229,0.003869
7140,60111.681613,0.003862
7150,60105.072969,0.003852
7160,60101.807548,0.003841
7170,60101.857935,0.003829
7180,60105.229511,0.003816
7190,60112.004819,0.003803
7200,60122.360984,0.003790
7210,60136.558042,0.003779
7220,60154.900264,0.003770
7230,60177.676819,0.003763
7240,60205.092109,0.003759
7250,60237.199723,0.003757
7260,60273.853443,0.003756
7270,60314.686210,0.003756
7280,60359.121355,0.003756
7290,60406.414594,0.003758
7300,60455.718077,0.003761
7310,60506.154586,0.003766
7320,60556.889683,0.003773
7330,60607.191260,0.003782
7340,60656.469793,0.003792
7350,60704.296422,0.003803
7360,60750.398909,0.003815
7370,60794.637917,0.003826
7380,60836.967972,0.003836
7390,60877.388839,0.003844
7400,60915.893960,0.003850
7410,60952.423172,0.003853
7420,60986.826455,0.003854
7430,61018.844607,0.003853
7440,61048.109807,0.003849
7450,61074.166118,0.003844
7460,61096.506338,0.003838
7470,61114.619489,0.003830
7480,61128.041493,0.003822
7490,61136.401759,0.003814
7500,61139.460373,0.003807
7510,61137.131593,0.003801
7520,61129.492593,0.003795
7530,61116.778297,0.003790
7540,61099.364370,0.003785
7550,61077.741888,0.003780
7560,61052.487150,0.003776
7570,61024.230479,0.003770
7580,60993.627162,0.003764
7590,60961.332945,0.003757
7600,60927.985662,0.003748
7610,60894.193630,0.003738
7620,60860.530443,0.003727
7630,60827.534544,0.003716
7640,60795.711946,0.003705
7650,60765.539824,0.003693
7660,60737.468204,0.003682
7670,60711.917533,0.003670
7680,60689.270126,0.003658
7690,60669.854658,0.003647
7700,60653.923739,0.003636
7710,60641.627045,0.003625
7720,60632.983668,0.003615
7730,60627.859764,0.003605
7740,60625.957805,0.003594
7750,60626.824138,0.003584
7760,60629.879530,0.003573
7770,60634.474037,0.003563
7780,60639.963727,0.003553
7790,60645.801100,0.003545
7800,60651.627222,0.003537
7810,60657.349114,0.003531
7820,60663.184815,0.003526
7830,60669.660676,0.003521
7840,60677.551982,0.003516
7850,60687.769738,0.003512
7860,60701.211014,0.003509
7870,60718.602998,0.003507
7880,60740.376770,0.003505
7890,60766.600136,0.003502
7900,60796.982869,0.003500
7910,60830.945811,0.003498
7920,60867.727965,0.003496
7930,60906.499401,0.003495
7940,60946.452324,0.003495
7950,60986.854739,0.003494
7960,61027.066032,0.003492
7970,61066.523968,0.003488
7980,61104.716684,0.003483
7990,61141.153677,0.003479
8000,61175.345512,0.003475
8010,61206.796409,0.003472
8020,61235.009310,0.003469
8030,61259.500426,0.003466
8040,61279.818018,0.003464
8050,61295.561722,0.003463
8060,61306.398621,0.003462
8070,61312.074263,0.003462
8080,61312.417409,0.003464
8090,61307.338357,0.003466
8100,61296.821562,0.003469
8110,61280.913274,0.003472
8120,61259.706513,0.003475
8130,61233.324760,0.003478
8140,61201.906619,0.003479
8150,61165.593048,0.003479
8160,61124.518670,0.003478
8170,61078.807931,0.003477
8180,61028.575945,0.003474
8190,60973.934382,0.003471
8200,60915.001955,0.003467
8210,60851.919074,0.003462
8220,60784.866506,0.003456
8230,60714.086852,0.003450
8240,60639.908310,0.003443
8250,60562.769074,0.003437
8260,60483.239917,0.003431
8270,60402.042242,0.003425
8280,60320.058707,0.003420
8290,60238.333604,0.003416
8300,60158.060635,0.003411
8310,60080.556282,0.003407
8320,60007.217360,0.003404
8330,59939.460618,0.003401
8340,59878.643882,0.003399
8350,59825.968752,0.003398
8360,59782.368982,0.003398
8370,59748.394813,0.003397
8380,59724.110363,0.003397
8390,59709.025018,0.003398
8400,59702.078838,0.003399
8410,59701.693455,0.003402
8420,59705.885731,0.003406
8430,59712.428349,0.003411
8440,59719.032001,0.003416
8450,59723.523273,0.003423
8460,59723.997170,0.003429
8470,59718.933165,0.003434
8480,59707.271383,0.003439
8490,59688.450738,0.003444
8500,59662.412202,0.003448
8510,59629.570214,0.003453
8520,59590.753983,0.003456
8530,59547.121154,0.003460
8540,59500.049240,0.003463
8550,59451.013397,0.003465
8560,59401.463222,0.003466
8570,59352.713345,0.003466
8580,59305.860979,0.003466
8590,59261.738812,0.003464
8600,59220.905489,0.003459
8610,59183.668615,0.003453
8620,59150.130786,0.003446
8630,59120.246843,0.003439
8640,59093.881170,0.003432
8650,59070.857141,0.003426
8660,59050.994029,0.003421
8670,59034.130790,0.003417
8680,59020.138181,0.003414
8690,59008.922788,0.003407
8700,59000.426305,0.003396
8710,58994.623078,0.003383
8720,58991.518421,0.003370
8730,58991.148088,0.003357
8740,58993.576995,0.003343
8750,58998.893265,0.003330
8760,59007.191927,0.003319
8770,59018.544820,0.003310
8780,59032.958927,0.003304
8790,59050.332444,0.003300
8800,59070.423594,0.003298
8810,59092.846407,0.003298
8820,59117.100462,0.003300
8830,59142.630490,0.003303
8840,59168.902167,0.003308
8850,59195.475130,0.003313
8860,59222.056802,0.003320
8870,59248.526667,0.003327
8880,59274.929594,0.003335
8890,59301.442684,0.003345
8900,59328.324809,0.003354
8910,59355.859641,0.003365
8920,59384.302028,0.003376
8930,59413.835759,0.003387
8940,59444.548341,0.003399
8950,59476.425487,0.003411
8960,59509.364526,0.003422
8970,59543.203339,0.003432
8980,59577.758825,0.003442
8990,59612.867542,0.003450
9000,59648.421429,0.003456
9010,59684.392123,0.003462
9020,59720.840922,0.003468
9030,59757.913408,0.003472
9040,59795.821752,0.003475
9050,59834.819856,0.003478
9060,59875.177821,0.003480
9070,59917.161727,0.003483
9080,59961.022384,0.003485
9090,60006.993806,0.003487
9100,60055.298329,0.003489
9110,60106.153248,0.003491
9120,60159.773601,0.003494
9130,60216.366512,0.003496
9140,60276.116052,0.003498
9150,60339.160625,0.003501
9160,60405.567265,0.003504
9170,60475.307617,0.003509
9180,60548.239226,0.003514
9190,60624.092157,0.003520
9200,60702.458971,0.003526
9210,60782.783290,0.003533
9220,60864.344463,0.003540
9230,60946.238358,0.003547
9240,61027.359717,0.003553
9250,61106.394695,0.003558
9260,61181.832873,0.003562
9270,61252.005325,0.003564
9280,61315.148764,0.003566
9290,61369.489335,0.003567
9300,61413.334372,0.003568
9310,61445.159271,0.003568
9320,61463.678253,0.003568
9330,61467.892417,0.003569
9340,61457.113271,0.003569
9350,61430.964168,0.003570
9360,61389.365338,0.003569
9370,61332.508794,0.003568
9380,61260.829027,0.003565
9390,61174.974380,0.003563
9400,61075.782735,0.003559
9410,60964.262831,0.003555
9420,60841.581856,0.003550
9430,60709.057924,0.003545
9440,60568.155460,0.003539
9450,60420.480830,0.003533
9460,60267.774876,0.003527
9470,60111.899556,0.003523
9480,59954.816481,0.003520
9490,59798.556205,0.003518
9500,59645.179289,0.003517
9510,59496.732351,0.003517
9520,59355.203647,0.003520
9530,59222.484214,0.003524
9540,59100.339422,0.003530
9550,58990.393539,0.003538
9560,58894.125467,0.003546
9570,58812.870193,0.003555
9580,58747.816396,0.003564
9590,58699.989795,0.003572
9600,58670.213496,0.003580
9610,58659.042614,0.003587
9620,58666.678107,0.003594
9630,58692.874483,0.003600
9640,58736.863157,0.003606
9650,58797.314830,0.003612
9660,58872.358412,0.003619
9670,58959.661826,0.003626
9680,59056.564855,0.003633
9690,59160.241953,0.003640
9700,59267.867172,0.003648
9710,59376.756834,0.003655
9720,59484.473397,0.003661
9730,59588.884635,0.003666
9740,59688.181628,0.003670
9750,59780.864537,0.003672
9760,59865.707803,0.003672
9770,59941.716020,0.003671
9780,60008.079175,0.003670
9790,60064.133956,0.003666
9800,60109.334624,0.003662
9810,60143.234760,0.003657
9820,60165.479846,0.003651
9830,60175.809589,0.003645
9840,60174.067872,0.003638
9850,60160.219195,0.003630
9860,60134.369960,0.003622
9870,60096.793763,0.003613
9880,60047.959418,0.003604
9890,59988.560535,0.003594
9900,59919.544943,0.003583
9910,59842.140129,0.003572
9920,59757.870204,0.003561
9930,59668.557519,0.003549
9940,59576.301302,0.003539
9950,59483.426687,0.003529
9960,59392.401269,0.003520
9970,59305.721696,0.003511
9980,59225.780103,0.003504
9990,59154.726673,0.003497
10000,59094.347291,0.003491
