0,0.647989
1,0.648055
2,0.648200
3,0.966480
4,0.965271
5,0.964140
6,0.963090
7,0.962120
8,0.961230
9,1.284331
10,1.283594
11,1.282938
12,1.282364
13,1.281870
14,1.281458
15,1.281128
16,1.280880
17,1.280713
18,1.280628
19,1.603766
20,1.603802
21,1.603919
22,1.604119
23,1.604400
24,1.927437
25,1.927829
26,1.928304
27,2.155434
28,2.152592
29,2.149833
30,2.793446
31,2.790794
32,2.788225
33,2.785738
34,2.783333
35,2.781011
36,3.101409
37,3.099214
38,3.418142
39,3.416024
40,3.413988
41,3.731231
42,4.047949
43,4.045898
44,4.365299
45,4.363353
46,4.361490
47,4.359709
48,4.358010
49,4.673435
50,4.671704
51,4.670051
52,4.668476
53,4.666979
54,4.665560
55,4.664220
56,4.662958
57,4.661774
58,4.925392
59,4.923360
60,4.921408
61,4.919535
62,4.917742
63,4.916028
64,5.235002
65,5.233396
66,5.231870
67,5.230424
68,5.229059
69,5.227775
70,5.226572
71,5.225450
72,5.224409
73,5.223450
74,5.222572
75,5.543199
76,5.542454
77,5.541759
78,5.861975
79,5.861101
80,5.860317
81,5.859624
82,5.859023
83,5.858512
84,5.858092
85,6.177038
86,6.176724
87,6.176426
88,6.176053
89,6.175736
90,6.175507
91,6.175338
92,6.494650
93,6.494580
94,6.494602
95,6.494715
96,6.494921
97,6.816102
98,6.816442
99,7.136145
100,7.136621
101,7.137188
102,7.457293
103,7.457997
104,7.458792
105,7.459676
106,7.460650
107,7.461713
108,7.462866
109,7.464109
110,7.465444
111,7.783540
112,7.784990
113,7.786532
114,7.788163
115,7.789885
116,8.014840
117,8.014714
118,8.014675
119,8.014727
120,8.297246
121,8.590314
122,8.907340
123,8.904243
124,8.900997
125,8.897819
126,8.894727
127,8.891722
128,8.888804
129,8.885971
130,8.883220
131,8.880544
132,8.877935
133,8.875391
134,8.872920
135,8.870529
136,8.858118
137,8.854072
138,8.850065
139,8.846135
140,8.842293
141,9.151639
142,9.147893
143,9.451531
144,9.446974
145,9.442506
146,9.738253
147,9.733839
148,9.729514
149,9.725268
150,9.721086
151,9.716995
152,9.713202
153,10.032797
154,10.348614
155,10.345591
156,10.342664
157,10.541140
158,10.536346
159,10.531641
160,10.527025
161,10.522497
162,10.518053
163,10.513691
164,10.509403
165,10.505185
166,10.709586
167,11.018493
168,11.011695
169,11.004985
170,10.998363
171,10.991830
172,10.985386
173,10.979032
174,10.972767
175,10.966592
176,10.960506
177,10.954509
178,10.948598
179,10.942761
180,10.936979
181,11.539225
182,11.533349
183,11.527559
184,11.521859
185,11.832444
186,11.826883
187,11.821417
188,11.816047
189,11.810772
190,11.805590
191,11.800500
192,11.795500
193,11.790591
194,11.785772
195,11.781043
196,11.776404
197,11.771854
198,11.767395
199,11.763026
200,11.758746
201,11.754557
202,11.750457
203,11.746448
204,11.742527
205,11.738697
206,11.734955
207,11.731302
208,12.048122
209,12.044630
210,12.290661
211,12.286665
212,12.282771
213,12.278986
214,12.590763
215,12.587138
216,12.583588
217,12.580101
218,12.576673
219,12.889089
220,12.885713
221,12.882359
222,12.878909
223,12.875570
224,12.872551
225,12.869760
226,12.867100
227,12.864539
228,12.862070
229,13.177839
230,13.175507
231,13.173264
232,13.171110
233,13.169046
234,13.299458
235,13.296280
236,13.605174
237,13.602123
238,13.599162
239,13.596290
240,13.899115
241,13.896340
242,13.893655
243,13.891058
244,13.888549
245,13.886128
246,13.883794
247,13.881546
248,13.879385
249,13.877311
250,14.175738
251,14.173746
252,14.171843
253,14.170029
254,14.480887
255,14.479205
256,14.477610
257,15.047767
258,15.045675
259,15.359458
260,15.357488
261,15.355595
262,15.353780
263,15.352048
264,15.350403
265,15.348845
266,15.347375
267,15.345993
268,15.874992
269,15.871713
270,15.868522
271,16.165662
272,16.162542
273,16.159497
274,16.156456
275,16.153132
276,16.149651
277,16.146210
278,16.142850
279,16.139578
280,16.136394
281,16.433169
282,16.428245
283,16.423410
284,16.418662
285,16.414000
286,16.409424
287,16.720693
288,16.716254
289,17.021513
290,17.297415
291,17.292164
292,17.286982
293,17.281873
294,17.276845
295,17.271901
296,17.267045
297,17.262278
298,17.571927
299,17.351080
300,17.345703
301,17.340415
302,17.335215
303,17.330104
304,17.325083
305,17.320150
306,17.576130
307,17.571168
308,17.884232
309,17.879427
310,17.874709
311,17.870076
312,17.865526
313,17.861057
314,17.856666
315,18.079081
316,18.074255
317,18.387102
318,18.704701
319,18.699892
320,18.866132
321,19.178442
322,19.172559
323,19.424333
324,19.417307
325,19.715480
326,19.708272
327,20.012944
328,20.311742
329,20.304410
330,20.297157
331,20.289999
332,20.282952
333,20.276049
334,20.269340
335,20.262849
336,20.256533
337,20.250344
338,20.244258
339,20.539687
340,20.531973
341,20.524351
342,20.516819
343,20.786226
344,20.778737
345,20.771338
346,20.764031
347,20.756816
348,21.372900
349,21.674007
350,21.977670
351,21.970722
352,21.963907
353,22.270080
354,22.871667
355,22.865085
356,23.171669
357,23.165172
358,23.158770
359,23.152461
360,23.146244
361,23.140121
362,23.134093
363,23.128162
364,23.122333
365,23.116615
366,23.111022
367,23.105576
368,23.681171
369,23.675048
370,23.669101
371,23.663308
372,23.966995
373,23.961403
374,23.955913
375,23.950519
376,23.945218
377,23.940008
378,23.934889
379,23.929861
380,23.924924
381,24.113054
382,24.107730
383,24.102499
384,24.097364
385,24.395819
386,24.390861
387,24.386169
388,24.382066
389,24.378696
390,24.375706
391,24.372895
392,24.370208
393,24.367632
394,24.365167
395,24.362814
396,24.360571
397,24.358436
398,24.356407
399,24.354488
400,24.352704
401,24.351091
402,24.349605
403,24.348214
404,24.346902
405,24.345657
406,24.647945
407,24.646741
408,24.961730
409,24.960563
410,24.959438
411,24.958370
412,24.957372
413,24.956452
414,24.955615
415,24.954863
416,24.954198
417,24.953619
418,25.270329
419,25.269909
420,25.269575
421,25.269329
422,25.269169
423,25.269097
424,25.269111
425,25.269212
426,25.269399
427,25.499090
428,25.499130
429,25.499255
430,25.773560
431,25.773385
432,25.773300
433,25.773307
434,25.773403
435,25.773590
436,25.773866
437,25.774231
438,25.774685
439,25.775226
440,25.775856
441,25.776573
442,25.777377
443,25.778269
444,25.779248
445,25.780314
446,26.063336
447,26.064345
448,26.065452
449,26.066667
450,26.375352
451,26.691163
452,26.692564
453,26.694015
454,26.695547
455,27.009104
456,27.010992
457,27.013135
458,27.596072
459,27.598041
460,27.600257
461,27.602671
462,27.605228
463,27.917596
464,28.135029
465,28.033435
466,28.034144
467,28.034918
468,28.035761
469,28.036678
470,28.037674
471,28.038754
472,28.039932
473,28.041241
474,28.343633
475,28.668152
476,28.669698
477,28.671345
478,28.673077
479,28.582862
480,28.582987
481,28.583195
482,28.583489
483,28.583874
484,28.584360
485,28.584966
486,28.585722
487,28.270776
488,28.271499
489,28.272435
490,28.273543
491,28.274787
492,27.967738
493,27.968151
494,27.968654
495,27.969247
496,27.969931
497,28.422018
