0,2
0.00896338,2
0.0179268,2
0.0268901,3
0.0358535,3
0.0448169,4
0.0537803,4
0.0627437,4
0.071707,4
0.0806704,4
0.0896338,5
0.0985972,6
0.107561,6
0.116524,6
0.125487,6
0.134451,6
0.143414,6
0.152377,6
0.161341,6
0.170304,6
0.179268,6
0.188231,6
0.197194,6
0.206158,6
0.215121,6
0.224085,6
0.233048,7
0.242011,7
0.250975,7
0.259938,7
0.268901,7
0.277865,7
0.286828,7
0.295792,7
0.304755,8
0.313718,9
0.322682,9
0.331645,9
0.340608,10
0.349572,10
0.358535,10
0.367499,11
0.376462,11
0.385425,11
0.394389,11
0.403352,12
0.412316,13
0.421279,13
0.430242,14
0.439206,14
0.448169,14
0.457132,16
0.466096,16
0.475059,18
0.484023,19
0.492986,19
0.501949,19
0.510913,20
0.519876,20
0.528839,22
0.537803,22
0.546766,23
0.55573,23
0.564693,23
0.573656,23
0.58262,23
0.591583,23
0.600547,23
0.60951,23
0.618473,23
0.627437,24
0.6364,26
0.645363,26
0.654327,27
0.66329,28
0.672254,28
0.681217,29
0.69018,30
0.699144,30
0.708107,30
0.71707,30
0.726034,31
0.734997,32
0.743961,32
0.752924,32
0.761887,32
0.770851,32
0.779814,34
0.788778,35
0.797741,36
0.806704,38
0.815668,40
0.824631,41
0.833594,41
0.842558,42
0.851521,43
0.860485,44
0.869448,45
0.878411,46
0.887375,46
0.896338,47
0.905301,48
0.914265,48
0.923228,48
0.932192,49
0.941155,49
0.950118,52
0.959082,53
0.968045,54
0.977009,54
0.985972,55
0.994935,56
1.0039,57
1.01286,57
1.02183,58
1.03079,58
1.03975,58
1.04872,58
1.05768,60
1.06664,60
1.07561,62
1.08457,63
1.09353,64
1.1025,64
1.11146,64
1.12042,65
1.12939,67
1.13835,67
1.14731,68
1.15628,68
1.16524,67
1.1742,68
1.18317,68
1.19213,68
1.20109,70
1.21006,72
1.21902,72
1.22798,73
1.23695,75
1.24591,76
1.25487,76
1.26384,76
1.2728,77
1.28176,77
