0,3.000525
10,3.008973
20,3.022967
30,3.042066
40,3.065771
50,3.093549
60,3.124847
70,3.159097
80,3.195734
90,3.234195
100,3.273934
110,3.314431
120,3.355206
130,3.395823
140,3.435902
150,3.475122
160,3.513220
170,3.549994
180,3.585292
190,3.619010
200,3.651083
210,3.681481
220,3.710197
230,3.737245
240,3.762657
250,3.786470
260,3.808735
270,3.829503
280,3.848830
290,3.866772
300,3.883387
310,3.898732
320,3.912864
330,3.925838
340,3.937711
350,3.948539
360,3.958377
370,3.967281
380,3.975306
390,3.982506
400,3.988936
410,3.994647
420,3.999690
430,4.004112
440,4.007956
450,4.011265
460,4.014074
470,4.016417
480,4.018324
490,4.019822
500,4.020935
510,4.021689
520,4.022106
530,4.022210
540,4.022026
550,4.021581
560,4.020904
570,4.020024
580,4.018973
590,4.017783
600,4.016486
610,4.015113
620,4.013693
630,4.012253
640,4.010814
650,4.009395
660,4.008010
670,4.006668
680,4.005374
690,4.004131
700,4.002938
710,4.001792
720,4.000688
730,3.999623
740,3.998592
750,3.997593
760,3.996623
770,3.995685
780,3.994780
790,3.993914
800,3.993094
810,3.992330
820,3.991633
830,3.991017
840,3.990492
850,3.990072
860,3.989764
870,3.989577
880,3.989512
890,3.989567
900,3.989733
910,3.989998
920,3.990342
930,3.990742
940,3.991172
950,3.991604
960,3.992009
970,3.992358
980,3.992628
990,3.992797
1000,3.992847
1010,3.992768
1020,3.992554
1030,3.992201
1040,3.991714
1050,3.991100
1060,3.990370
1070,3.989537
1080,3.988616
1090,3.987624
1100,3.986577
1110,3.985494
1120,3.984390
1130,3.983282
1140,3.982183
1150,3.981106
1160,3.980063
1170,3.979061
1180,3.978108
1190,3.977209
1200,3.976368
1210,3.975584
1220,3.974860
1230,3.974192
1240,3.973578
1250,3.973016
1260,3.972501
1270,3.972030
1280,3.971601
1290,3.971212
1300,3.970860
1310,3.970546
1320,3.970270
1330,3.970033
1340,3.969837
1350,3.969684
1360,3.969576
1370,3.969513
1380,3.969497
1390,3.969527
1400,3.969603
1410,3.969723
1420,3.969886
1430,3.970086
1440,3.970319
1450,3.970580
1460,3.970863
1470,3.971159
1480,3.971460
1490,3.971759
1500,3.972047
1510,3.972315
1520,3.972556
1530,3.972764
1540,3.972932
1550,3.973055
1560,3.973128
1570,3.973148
1580,3.973109
1590,3.973004
1600,3.972823
1610,3.972554
1620,3.972183
1630,3.971690
1640,3.971056
1650,3.970259
1660,3.969281
1670,3.968106
1680,3.966721
1690,3.965123
1700,3.963316
1710,3.961311
1720,3.959131
1730,3.956806
1740,3.954374
1750,3.951882
1760,3.949381
1770,3.946928
1780,3.944580
1790,3.942396
1800,3.940430
1810,3.938731
1820,3.937339
1830,3.936284
1840,3.935582
1850,3.935238
1860,3.935244
1870,3.935579
1880,3.936215
1890,3.937117
1900,3.938248
1910,3.939567
1920,3.941038
1930,3.942624
1940,3.944292
1950,3.946016
1960,3.947769
1970,3.949533
1980,3.951289
1990,3.953025
2000,3.954728
2010,3.956392
2020,3.958011
2030,3.959584
2040,3.961110
2050,3.962593
2060,3.964038
2070,3.965452
2080,3.966845
2090,3.968225
2100,3.969603
2110,3.970986
2120,3.972382
2130,3.973795
2140,3.975229
2150,3.976681
2160,3.978147
2170,3.979619
2180,3.981086
2190,3.982532
2200,3.983941
2210,3.985296
2220,3.986578
2230,3.987770
2240,3.988857
2250,3.989827
2260,3.990672
2270,3.991385
2280,3.991965
2290,3.992411
2300,3.992723
2310,3.992902
2320,3.992946
2330,3.992851
2340,3.992610
2350,3.992215
2360,3.991658
2370,3.990933
2380,3.990038
2390,3.988977
2400,3.987762
2410,3.986416
2420,3.984968
2430,3.983456
2440,3.981924
2450,3.980419
2460,3.978989
2470,3.977674
2480,3.976509
2490,3.975516
2500,3.974701
2510,3.974058
2520,3.973565
2530,3.973189
2540,3.972888
2550,3.972615
2560,3.972321
2570,3.971959
2580,3.971486
2590,3.970865
2600,3.970065
2610,3.969065
2620,3.967846
2630,3.966402
2640,3.964729
2650,3.962832
2660,3.960721
2670,3.958412
2680,3.955925
2690,3.953285
2700,3.950522
2710,3.947667
2720,3.944752
2730,3.941814
2740,3.938885
2750,3.935998
2760,3.933185
2770,3.930475
2780,3.927895
2790,3.925470
2800,3.923226
2810,3.921186
2820,3.919374
2830,3.917813
2840,3.916524
2850,3.915524
2860,3.914827
2870,3.914437
2880,3.914350
2890,3.914553
2900,3.915022
2910,3.915723
2920,3.916616
2930,3.917654
2940,3.918791
2950,3.919978
2960,3.921173
2970,3.922339
2980,3.923445
2990,3.924471
3000,3.925404
3010,3.926238
3020,3.926974
3030,3.927621
3040,3.928189
3050,3.928691
3060,3.929143
3070,3.929564
3080,3.929975
3090,3.930400
3100,3.930868
3110,3.931407
3120,3.932048
3130,3.932818
3140,3.933739
3150,3.934822
3160,3.936063
3170,3.937449
3180,3.938949
3190,3.940524
3200,3.942130
3210,3.943717
3220,3.945243
3230,3.946671
3240,3.947973
3250,3.949135
3260,3.950151
3270,3.951025
3280,3.951768
3290,3.952393
3300,3.952918
3310,3.953358
3320,3.953727
3330,3.954036
3340,3.954291
3350,3.954499
3360,3.954661
3370,3.954779
3380,3.954851
3390,3.954876
3400,3.954854
3410,3.954780
3420,3.954652
3430,3.954468
3440,3.954225
3450,3.953919
3460,3.953548
3470,3.953110
3480,3.952604
3490,3.952030
3500,3.951388
3510,3.950681
3520,3.949912
3530,3.949086
3540,3.948210
3550,3.947292
3560,3.946340
3570,3.945366
3580,3.944382
3590,3.943401
3600,3.942437
3610,3.941507
3620,3.940627
3630,3.939815
3640,3.939089
3650,3.938469
3660,3.937972
3670,3.937615
3680,3.937413
3690,3.937378
3700,3.937520
3710,3.937839
3720,3.938335
3730,3.938997
3740,3.939809
3750,3.940748
3760,3.941784
3770,3.942881
3780,3.943999
3790,3.945096
3800,3.946129
3810,3.947057
3820,3.947842
3830,3.948454
3840,3.948867
3850,3.949067
3860,3.949051
3870,3.948824
3880,3.948402
3890,3.947812
3900,3.947088
