138,994394.448290,673078.822664,1667473.270954
139,150116.906758,688991.688097,839108.594856
140,43566.267891,691051.501331,734617.769222
141,30277.462678,691404.391450,721681.854128
142,28004.094497,691487.593385,719491.687882
143,27557.275576,691502.491767,719059.767343
144,27711.308754,691477.333440,719188.642194
145,28522.666599,691391.643793,719914.310392
146,30861.511276,691159.469044,722020.980320
147,37457.890658,690513.303922,727971.194579
148,55904.285831,688667.175640,744571.461472
149,103420.788054,683744.552792,787165.340845
150,202276.392725,673115.084484,875391.477209
151,361802.603164,651289.013172,1013091.616336
152,668519.523792,605819.038936,1274338.562728
153,840681.151410,608101.468022,1448782.619433
154,385940.517442,624626.730462,1010567.247904
155,158597.143698,628846.472304,787443.616002
156,78177.908809,629723.144167,707901.052976
157,49844.100311,629883.661600,679727.761912
158,40651.979638,629871.788612,670523.768250
159,39637.675785,629791.163973,669428.839759
160,43845.474920,629639.179205,673484.654125
161,54198.345492,629361.870830,683560.216322
162,74717.310155,628852.534077,703569.844232
163,111299.189443,627980.994861,739280.184304
164,162473.526137,626772.623425,789246.149562
165,198903.458875,625635.100746,824538.559621
166,182190.090552,624971.164906,807161.255458
167,131210.824950,624701.436304,755912.261255
168,86674.079810,624619.339602,711293.419412
169,59538.930790,624621.979631,684160.910421
170,44818.206239,624666.435047,669484.641286
171,36884.305815,624726.849180,661611.154995
172,32444.534066,624785.308418,657229.842485
173,29864.632707,624832.157506,654696.790212
174,28399.510858,624862.390777,653261.901635
175,27880.809568,624864.563189,652745.372757
176,28935.811661,624791.978681,653727.790341
177,34300.350025,624466.902905,658767.252931
178,53150.717430,623267.697896,676418.415325
179,110142.220946,619609.558483,729751.779429
180,228204.179536,613532.464369,841736.643905
181,284562.573261,612975.125751,897537.699012
182,174376.488851,616032.941691,790409.430542
183,83950.147511,617583.755514,701533.903025
184,54230.020102,618248.807918,672478.828021
185,54618.105532,618897.577047,673515.682579
186,65738.850527,619981.258233,685720.108760
187,72978.242335,621569.425759,694547.668094
188,67259.938913,623213.494466,690473.433379
189,53041.343722,624384.495602,677425.839324
190,39972.942718,624993.477920,664966.420638
191,31946.101286,625238.413573,657184.514860
192,28001.531084,625309.650778,653311.181862
193,26296.570487,625311.656930,651608.227416
194,25615.446290,625289.461992,650904.908282
195,25366.921285,625259.644230,650626.565515
196,25306.124952,625227.078019,650533.202971
197,25343.995287,625192.258039,650536.253326
198,25455.057077,625154.177084,650609.234161
199,25639.970673,625111.263151,650751.233824
200,25912.115221,625061.524657,650973.639878
201,26292.053661,625002.534619,651294.588280
202,26802.493392,624931.705664,651734.199056
203,27464.245785,624847.020422,652311.266207
204,28301.975997,624747.701735,653049.677732
205,29369.494747,624633.837303,654003.332050
206,30792.632928,624504.888947,655297.521875
207,32828.978481,624358.609171,657187.587652
208,35986.844044,624191.785258,660178.629302
209,41294.162932,624003.096571,665297.259502
210,50700.927041,623801.597710,674502.524752
211,66954.627944,623641.802522,690596.430467
212,91147.688117,623723.232383,714870.920501
213,118383.095099,624436.630995,742819.726094
214,140484.290074,626023.810353,766508.100428
215,155375.479168,628188.625682,783564.104851
216,166305.551031,630104.833800,796410.384832
217,179804.379580,630982.274115,810786.653695
218,196678.032851,630858.038067,827536.070919
219,203654.634452,630284.721481,833939.355933
220,210244.175295,629366.368276,839610.543571
221,316313.839307,626864.900237,943178.739544
222,697036.981924,619911.013348,1316947.995272
223,641956.653109,609508.321358,1251464.974467
224,369248.633020,607001.150379,976249.783400
225,193740.955396,611208.393661,804949.349058
226,91702.100342,613504.327358,705206.427700
227,51830.922346,614221.527828,666052.450175
228,38385.218970,614446.208228,652831.427198
229,33578.666770,614541.013345,648119.680115
230,31505.361363,614598.227083,646103.588446
231,30396.081381,614640.472268,645036.553649
232,29712.854084,614674.291741,644387.145825
233,29273.991129,614703.682189,643977.673318
234,28995.134870,614733.513217,643728.648087
235,28808.705491,614769.197554,643577.903045
236,28646.831617,614813.883475,643460.715093
237,28457.732523,614864.842408,643322.574931
238,28234.252863,614911.624428,643145.877291
239,28030.464597,614936.742701,642967.207298
240,27958.701569,614915.805817,642874.507386
241,28186.181276,614812.058674,642998.239950
242,28956.825347,614561.901095,643518.726442
243,30638.973674,614052.201198,644691.174872
244,33748.516971,613099.899716,646848.416687
245,38817.311679,611466.408392,650283.720071
246,45916.043979,608963.252782,654879.296761
247,53856.389354,605661.868884,659518.258238
248,59907.653874,602035.045098,661942.698972
249,61354.970562,598751.981753,660106.952315
250,58093.389883,596230.172312,654323.562196
251,52913.483453,594434.751770,647348.235223
252,49068.851932,593051.046659,642119.898591
253,48400.781080,591726.056448,640126.837528
254,51322.805177,590192.680572,641515.485749
255,57405.879544,588313.889308,645719.768852
256,65596.000790,586116.913356,651712.914147
257,74252.533840,583811.601701,658064.135541
258,81889.519525,581726.424119,663615.943643
259,89103.002883,580156.397564,669259.400447
260,99607.807972,579261.138220,678868.946192
261,114731.302690,579104.325985,693835.628675
262,122292.841039,579618.882587,701911.723626
263,107009.261314,580397.136246,687406.397560
264,78569.823938,580984.321709,659554.145647
265,55593.725780,581308.057365,636901.783144
266,42469.723006,581483.872452,623953.595457
267,35602.326498,581592.503359,617194.829857
268,31727.538406,581663.798083,613391.336490
269,29371.246272,581709.230636,611080.476909
270,28117.091313,581734.991634,609852.082947
271,28374.621807,581736.700177,610111.321984
272,33093.283410,581662.864766,614756.148177
273,58091.872575,581214.302634,639306.175210
274,188671.368655,579649.503666,768320.872321
275,674542.720249,605597.671445,1280140.391694
276,479056.635345,661829.325551,1140885.960896
277,127892.866130,677997.823826,805890.689956
278,47228.376754,681267.049073,728495.425827
279,31222.404742,681927.607630,713150.012372
280,28123.613957,682016.630901,710140.244858
281,27968.346473,681942.091300,709910.437773
282,28695.280113,681790.688822,710485.968935
283,29833.281387,681582.177541,711415.458928
284,31279.555083,681324.720096,712604.275179
285,33078.364515,681026.897429,714105.261944
286,35436.390773,680698.637415,716135.028188
287,38793.028724,680353.846086,719146.874810
288,43859.374873,680026.762674,723886.137546
289,51504.741604,679812.329557,731317.071161
290,62239.213544,679924.395350,742163.608894
291,75035.840283,680712.744793,755748.585076
292,86119.468636,682513.191039,768632.659674
293,90156.944192,685308.079381,775465.023573
294,84843.676673,688551.612604,773395.289277
295,73433.697652,691512.083744,764945.781396
296,61217.455771,693756.378529,754973.834301
297,51380.537130,695251.228089,746631.765219
298,44529.595588,696171.665524,740701.261112
299,40059.164201,696717.970735,736777.134936
300,37200.097062,697039.449161,734239.546223
301,35397.890073,697227.890580,732625.780653
302,34337.691649,697334.203387,731671.895036
303,33872.261248,697385.375681,731257.636929
304,33960.474098,697395.459925,731355.934024
305,34641.455468,697371.116708,732012.572177
306,36040.223890,697313.781941,733354.005831
307,38397.045485,697220.140759,735617.186244
308,42113.773402,697082.260778,739196.034180
309,47800.919942,696889.640989,744690.560931
310,56270.061610,696638.687008,752908.748618
311,68327.511570,696360.539572,764688.051142
312,84129.584368,696175.256148,780304.840515
313,102078.425582,696331.621279,798410.046861
314,118386.464759,697082.117418,815468.582177
315,129595.771126,698299.835589,827895.606715
316,137159.585731,699223.309314,836382.895045
317,147379.507911,698844.079587,846223.587498
318,163778.634029,696700.524547,860479.158576
319,179119.112950,693383.812091,872502.925041
320,178990.640420,690099.827888,869090.468308
321,158921.244350,687533.138991,846454.383341
322,131666.965853,685335.657028,817002.622880
323,115134.217050,682323.393520,797457.610570
324,123904.702298,676579.084189,800483.786487
325,167942.964067,666205.930650,834148.894718
326,228776.078510,653133.254788,881909.333299
327,232620.218877,644000.834641,876621.053518
328,167107.395173,640208.168897,807315.564070
329,105425.484880,638922.357406,744347.842287
330,73842.834317,638491.539520,712334.373838
331,65892.811815,638350.989496,704243.801311
332,78931.840164,638382.347398,717314.187561
333,121792.341135,639004.488140,760796.829275
334,199723.670507,642635.792874,842359.463381
335,253774.457313,653529.093224,907303.550537
336,204060.013261,667033.639204,871093.652466
337,122658.406818,675529.906867,798188.313686
338,73701.781762,679367.835014,753069.616776
339,51874.738370,680905.003971,732779.742341
340,42929.611026,681498.951267,724428.562293
341,39300.106932,681723.224701,721023.331633
342,37827.557025,681801.338649,719628.895674
343,37268.845284,681818.975832,719087.821116
344,37141.726197,681807.911014,718949.637211
345,37272.917364,681776.604819,719049.522183
346,37646.203740,681718.859635,719365.063374
347,38390.800331,681610.486236,720001.286567
348,39861.417001,681393.486523,721254.903524
349,42811.624992,680939.571912,723751.196904
350,48668.322067,679981.124853,728649.446920
351,59757.372351,678030.886756,737788.259107
352,78735.278198,674481.000675,753216.278873
353,106400.599557,669293.673423,775694.272980
354,147508.011236,663744.412399,811252.423635
355,292899.372423,658864.924723,951764.297146
356,935052.382144,684020.367857,1619072.750000
357,465837.723677,718267.284683,1184105.008361
358,131811.878519,725663.449463,857475.327981
359,64912.977166,726898.258009,791811.235175
360,51605.020405,727016.349995,778621.370400
361,50056.195147,726888.810764,776945.005911
362,52477.502753,726679.600202,779157.102956
363,57570.810367,726427.122973,783997.933340
364,65884.012884,726148.742277,792032.755161
365,79011.406376,725864.426009,804875.832386
366,99168.472387,725608.226513,824776.698900
367,127300.999829,725443.198698,852744.198527
368,157977.588220,725468.721737,883446.309957
369,175657.490610,725753.309392,901410.800002
370,167276.272420,726192.306970,893468.579390
371,140370.071231,726552.254404,866922.325635
372,112115.120921,726687.452572,838802.573494
373,91189.703988,726592.664675,817782.368663
374,77827.720296,726327.220927,804154.941223
375,69626.323603,725959.671533,795585.995136
376,64362.110420,725549.437278,789911.547698
377,60558.877965,725142.045992,785700.923957
378,57383.417424,724767.285709,782150.703133
379,54455.511871,724439.257989,778894.769860
380,51688.546170,724158.726565,775847.272735
381,49174.077404,723916.492660,773090.570065
382,47133.035712,723694.740052,770827.775764
383,46006.411809,723460.202257,769466.614066
384,46923.206116,723130.600117,770053.806233
385,53399.005450,722446.778161,775845.783611
386,77243.634368,720548.206890,797791.841258
387,155400.077211,715640.601108,871040.678319
388,343681.440153,716534.466653,1060215.906806
389,427543.095875,755185.590951,1182728.686826
390,229118.641251,787948.685813,1017067.327064
391,109952.702410,799715.391685,909668.094095
392,75656.002886,803203.768765,878859.771651
393,72672.965378,804433.684425,877106.649803
394,79484.418750,805417.434005,884901.852755
395,86331.925799,806797.215034,893129.140833
396,88066.003569,808474.241625,896540.245194
397,86062.532254,809747.482276,895810.014530
398,91129.878814,809212.554059,900342.432873
399,133827.247193,803374.458773,937201.705965
400,292221.010755,784940.231854,1077161.242609
401,511258.734540,760922.898979,1272181.633519
402,321966.375617,753409.618826,1075375.994442
403,148362.156847,751918.904992,900281.061838
404,103159.566795,751391.691509,854551.258304
405,105896.697554,751084.112253,856980.809808
406,122540.471851,750879.121227,873419.593078
407,138217.516068,750621.871750,888839.387818
408,144046.904850,750397.044620,894443.949469
409,136214.432387,750580.178298,886794.610685
410,117479.006690,751225.893700,868704.900390
411,95472.752577,751989.993647,847462.746224
412,76662.728693,752594.865166,829257.593860
413,63281.704150,752982.696370,816264.400520
414,54729.967782,753203.533178,807933.500960
415,49606.344682,753319.798679,802926.143361
416,46679.085957,753376.200164,800055.286121
417,45097.160598,753399.471642,798496.632240
418,44330.994670,753404.413154,797735.407824
419,44071.155101,753398.934181,797470.089282
420,44150.396700,753387.160082,797537.556782
421,44496.380767,753371.120858,797867.501625
422,45108.967041,753351.586898,798460.553939
423,46055.408671,753328.439629,799383.848300
424,47476.824501,753300.858700,800777.683201
425,49593.947615,753267.611087,802861.558702
426,52684.686425,753227.780041,805912.466467
427,56981.545431,753182.155322,810163.700753
428,62431.701404,753134.795911,815566.497314
429,68356.593367,753092.803638,821449.397005
430,73305.759612,753061.611797,826367.371409
431,75575.515489,753036.495886,828612.011376
432,74336.472561,752997.813825,827334.286386
433,70315.155777,752917.256080,823232.411857
434,65212.476625,752770.696931,817983.173556
435,60558.774316,752546.244017,813105.018334
436,57117.219815,752243.410078,809360.629893
437,54984.930864,751867.867551,806852.798415
438,53932.253721,751426.657792,805358.911514
439,53657.753913,750925.458662,804583.212575
440,53905.876265,750367.499679,804273.375945
441,54505.231997,749753.142253,804258.374250
442,55392.208455,749078.479933,804470.688388
443,56674.986432,748329.405056,805004.391487
444,58804.875324,747463.798216,806268.673540
445,62964.391245,746368.911707,809333.302952
446,71836.557798,744780.902957,816617.460755
447,90768.472541,742215.814329,832984.286870
448,127776.991970,738328.967210,866105.959180
449,185114.790406,734824.991119,919939.781525
450,236950.440400,736711.005783,973661.446184
451,246349.210458,743842.644175,990191.854633
452,235846.028105,748596.180996,984442.209101
453,241168.526127,748317.178291,989485.704418
454,257671.885150,745819.194181,1003491.079330
455,277570.965365,744331.945342,1021902.910707
456,293934.925879,746218.177769,1040153.103649
457,295886.499308,751583.963459,1047470.462767
458,297015.588474,758432.069825,1055447.658299
459,303566.572010,765291.022841,1068857.594851
460,287405.312937,771414.928067,1058820.241004
461,238984.676440,776058.875116,1015043.551555
462,190514.520885,778928.386785,969442.907670
463,163876.046385,780542.471992,944418.518377
464,156347.687032,781876.155671,938223.842702
465,156997.187777,783860.992372,940858.180149
466,157343.145573,786975.628473,944318.774046
467,153667.257877,791154.520975,944821.778853
468,145084.067431,795885.344518,940969.411949
469,133292.785412,800357.628635,933650.414047
470,123591.055193,803864.850666,927455.905859
471,124525.749813,806175.742137,930701.491949
472,150347.935251,807564.398235,957912.333486
473,224979.635624,809167.489112,1034147.124736
474,339006.084395,814864.038069,1153870.122464
475,345771.765033,826019.106122,1171790.871155
476,235150.458111,834169.951506,1069320.409618
477,155951.888061,837467.943184,993419.831245
478,121293.600157,838381.742119,959675.342276
479,106357.802044,838463.688151,944821.490195
480,98069.455497,838329.100329,936398.555825
481,91877.406816,838191.380867,930068.787683
482,86827.150961,838112.381174,924939.532135
483,83658.404277,838102.622731,921761.027008
484,84406.728306,838179.626259,922586.354565
485,92441.116510,838436.798534,930877.915044
486,111408.810491,839146.445707,950555.256198
487,139707.130794,840818.079663,980525.210456
488,161009.446318,843861.158671,1004870.604989
489,153151.621105,847771.318112,1000922.939218
490,120497.214340,851291.358194,971788.572535
491,86645.105397,853696.072525,940341.177922
492,63637.768912,855061.944988,918699.713899
493,50942.591901,855730.869802,906673.461703
494,44919.787114,855986.473577,900906.260691
495,42722.121064,856006.497122,898728.618186
496,42605.964085,855902.235119,898508.199204
497,43471.153447,855756.893526,899228.046973
498,44515.501225,855641.766275,900157.267500
499,45131.416031,855611.657604,900743.073635
500,44966.562777,855691.585286,900658.148063
501,43999.215431,855870.560287,899869.775718
502,42508.791697,856110.289280,898619.080977
503,40947.395378,856362.827649,897310.223027
504,39820.885043,856585.123018,896406.008061
505,39677.245714,856743.784817,896421.030531
506,41224.382007,856812.128079,898036.510086
507,45535.100109,856766.868491,902301.968600
508,54206.296839,856594.832916,910801.129755
509,69051.704471,856322.413216,925374.117687
510,90343.815842,856069.043599,946412.859440
511,113059.829880,856065.048320,969124.878200
512,125826.790152,856504.113368,982330.903520
513,121533.734111,857296.731223,978830.465334
514,109078.128325,858131.802206,967209.930531
515,105850.181457,858908.385096,964758.566553
516,123714.923421,860208.969306,983923.892727
517,156731.691259,863429.692812,1020161.384071
518,170929.897351,869308.089691,1040237.987041
519,143100.189395,875882.181879,1018982.371273
520,101027.343615,880738.684214,981766.027829
521,72731.215456,883492.566698,956223.782154
522,61338.592354,884859.010203,946197.602557
523,61765.192614,885546.815737,947312.008351
524,70317.130199,886018.464303,956335.594502
525,85716.028889,886552.022965,972268.051854
526,108685.857920,887239.570900,995925.428820
527,143699.253240,887735.343430,1031434.596670
528,204996.034554,886743.073192,1091739.107746
529,309486.482608,882693.053975,1192179.536583
530,386625.661708,878067.057681,1264692.719388
531,319927.302900,876379.849579,1196307.152479
532,231122.281474,876084.492884,1107206.774358
533,194449.662055,876024.636854,1070474.298909
534,186697.940348,876236.762542,1062934.702891
535,184743.068576,876868.484935,1061611.553511
536,180516.327308,877725.584401,1058241.911709
537,174832.100502,878432.147937,1053264.248438
538,170247.137084,878701.676510,1048948.813594
539,168957.231484,878370.321118,1047327.552602
540,174468.056765,877288.227767,1051756.284532
541,191880.307009,875328.185985,1067208.492993
542,222409.539093,872803.396437,1095212.935530
543,250360.414019,871027.683457,1121388.097476
544,245737.211518,871044.732913,1116781.944431
545,208201.680727,871630.574873,1079832.255600
546,170332.920288,870949.332419,1041282.252707
547,150615.597751,868421.230195,1019036.827946
548,143642.949795,864908.212556,1008551.162352
549,134459.490992,861945.845650,996405.336643
550,116273.335413,860144.102618,976417.438030
551,96561.714554,858916.963723,955478.678277
552,86254.039735,857298.781380,943552.821116
553,94527.876340,853955.405181,948483.281521
554,134575.302152,847034.753858,981610.056010
555,217266.317931,838402.122981,1055668.440912
556,286861.521333,842373.158734,1129234.680067
557,238778.568882,859944.223982,1098722.792864
558,145784.181804,873303.781355,1019087.963159
559,89222.108079,879513.881706,968735.989784
560,64372.143509,881955.055241,946327.198749
561,54682.745312,882834.953526,937517.698839
562,51477.902971,883100.308355,934578.211326
563,51209.238104,883123.434366,934332.672470
564,52525.929366,883053.213039,935579.142405
565,54924.856031,882956.857727,937881.713759
566,58187.684814,882875.733098,941063.417912
567,62133.821516,882846.854608,944980.676124
568,66519.756066,882907.624575,949427.380641
569,71058.150248,883088.850754,954147.001002
570,75584.619315,883398.532508,958983.151823
571,80397.581629,883801.611707,964199.193336
572,86751.850521,884207.939209,970959.789730
573,97341.846141,884497.066474,981838.912614
574,115965.066820,884638.833896,1000603.900716
575,143775.497640,884946.245149,1028721.742790
576,170086.291671,886166.964492,1056253.256164
577,172319.331230,888738.709521,1061058.040751
578,145065.302239,891966.700984,1037032.003224
579,109522.587294,894823.685403,1004346.272696
580,82541.561523,896910.303010,979451.864533
581,66381.894430,898329.481079,964711.375510
582,57730.703806,899301.618929,957032.322735
583,53429.852446,899993.367537,953423.219983
584,51598.028119,900489.557816,952087.585935
585,51393.763051,900803.102301,952196.865352
586,52720.067391,900882.379130,953602.446521
587,56085.446472,900608.793764,956694.240237
588,62530.506321,899793.661159,962324.167480
589,73364.674152,898206.736750,971571.410902
590,89230.531508,895697.763138,984928.294646
591,108167.377745,892430.738520,1000598.116265
592,124268.471811,889013.613276,1013282.085086
593,131176.069479,886167.733780,1017343.803260
594,129359.422695,884201.287261,1013560.709956
595,126555.768176,882967.701499,1009523.469675
596,130085.130180,882181.214806,1012266.344986
597,140635.979360,881621.706587,1022257.685947
598,150756.956660,881164.481752,1031921.438412
599,150200.823373,880720.334985,1030921.158359
600,137293.300716,880143.116052,1017436.416768
601,121200.135545,879136.325925,1000336.461470
602,112467.115725,877123.429534,989590.545259
603,118141.449229,873072.385866,991213.835095
604,143186.414267,865620.803213,1008807.217480
605,185872.457469,854610.332903,1040482.790371
606,220211.164895,843628.149613,1063839.314508
607,207224.751443,836993.697322,1044218.448764
608,157963.034441,834262.927906,992225.962347
609,111986.273993,833250.907730,945237.181723
610,82972.219865,832810.166630,915782.386496
611,67231.478711,832527.153128,899758.631839
612,59464.339532,832248.386340,891712.725871
613,56486.484763,831900.778057,888387.262820
614,56791.715653,831432.863342,888224.578995
615,59803.653730,830794.753182,890598.406912
616,65411.813217,829933.907293,895345.720511
617,73685.434997,828803.337642,902488.772639
618,84633.829781,827384.412941,912018.242723
619,97975.656294,825721.605204,923697.261497
620,113030.756715,823949.063136,936979.819851
621,128999.300929,822271.991280,951271.292209
622,145771.606753,820887.321002,966658.927755
623,164668.620703,819894.581073,984563.201776
624,187334.899640,819275.084745,1006609.984385
625,210887.977287,818948.296181,1029836.273467
626,223078.462710,818832.771215,1041911.233925
627,211611.754303,818845.483286,1030457.237589
628,182434.582296,818874.330640,1001308.912936
629,153238.632050,818780.211120,972018.843170
630,135410.766933,818399.374965,953810.141897
631,132249.851595,817528.835305,949778.686900
632,144327.393600,815922.337933,960249.731533
633,171436.401208,813344.699175,984781.100383
634,210343.935480,809730.951488,1020074.886968
635,251660.721205,805372.058536,1057032.779741
636,283020.987372,800795.993011,1083816.980383
637,299597.014141,796249.355131,1095846.369272
638,306267.222191,791653.339012,1097920.561203
639,305873.333649,787314.906169,1093188.239818
640,295099.741555,783832.163411,1078931.904965
641,275738.022932,781340.810738,1057078.833671
642,257923.403668,779596.048002,1037519.451670
643,252705.978754,778267.942286,1030973.921040
644,267568.924672,777049.501636,1044618.426307
645,299202.548167,776005.363125,1075207.911292
646,320161.897454,775785.001422,1095946.898876
647,297604.082821,776591.660423,1074195.743245
648,244214.550392,777663.754716,1021878.305107
649,193429.265508,778454.385153,971883.650661
650,157382.679550,778902.728125,936285.407675
651,134175.376388,779026.853361,913202.229748
652,120706.831067,778652.793451,899359.624518
653,117134.098766,777112.206277,894246.305043
654,129957.455786,772530.959037,902488.414823
655,177910.370811,760996.733620,938907.104432
656,284579.933600,742590.788471,1027170.722071
657,376321.540523,740940.311204,1117261.851727
658,298103.705807,759264.950978,1057368.656784
659,183595.783033,772044.957117,955640.740151
660,127404.637675,777340.036322,904744.673997
661,109078.585655,779224.026053,888302.611708
662,107619.415825,779815.532963,887434.948788
663,114330.519972,779935.209806,894265.729777
664,126153.008658,779898.412461,906051.421119
665,141631.577296,779834.313038,921465.890335
666,158915.474751,779783.925530,938699.400280
667,175282.645570,779685.909543,954968.555113
668,189182.067630,779275.700099,968457.767730
669,204326.624183,777980.736872,982307.361054
670,230942.085476,775206.323789,1006148.409265
671,275208.083151,772088.298589,1047296.381740
672,311635.726985,773354.605461,1084990.332447
673,294944.067750,780332.860358,1075276.928108
674,245947.992984,786697.178794,1032645.171778
675,218659.891830,788355.402887,1007015.294717
676,233395.742236,784883.261585,1018279.003821
677,287949.510665,777076.745870,1065026.256535
678,360735.126185,767549.987948,1128285.114133
679,407630.630430,761144.305406,1168774.935836
680,392622.950436,761353.153565,1153976.104000
681,322425.265165,766389.647117,1088814.912282
682,237884.512274,772061.787312,1009946.299586
683,171309.189805,776217.373970,947526.563775
684,129251.362952,778748.609070,907999.972023
685,105622.097924,780167.890892,885789.988816
686,93213.167790,780938.095794,874151.263584
687,86978.959111,781355.884022,868334.843133
688,83895.554228,781589.513404,865485.067632
689,82260.887900,781726.913103,863987.801003
690,81166.682550,781808.304332,862974.986882
691,80174.713812,781846.667207,862021.381019
692,79117.481935,781841.460123,860958.942058
